Drugname,Price,Search Query,Date,Price_prev,Price Changed,Form,Company,Region,Category
QUINOSTARMAX 750 MG 10 TABS,1,QU,2024-10-07 17:54:24,1.0,True,Capsule,BioTech,North America,Painkiller
QUINOSTARMAX 750 MG 10 TABS,1,QU,2024-10-07 17:54:24,1.0,True,Injection,MedGen,Europe,Antiviral
QUINOSTARMAX 750 MG 10 TABS,1,QU,2024-10-07 17:54:24,1.0,True,Tablet,MediHealth,Africa,Antibiotic
QUINOSTARMAX 750 MG 10 TABS,1,QU,2024-10-07 17:54:25,1.0,True,Injection,PharmaCorp,Europe,Antibiotic
QUINOSTARMAX 750 MG 10 TABS,1,QU,2024-10-07 17:54:25,1.0,True,Injection,PharmaCorp,Middle East,Antiviral
QUINOSTARMAX 750 MG 10 TABS,1,QU,2024-10-07 17:54:25,1.0,True,Ointment,MedGen,Africa,Antiviral
QUINOSTARMAX 750 MG 10 TABS.,12,QU,2024-10-07 17:54:25,12.0,True,Capsule,MediHealth,Asia,Painkiller
QUINOSTARMAX 750 MG 10 TABS.,12,QU,2024-10-07 17:54:25,1.0,True,Capsule,MediHealth,Africa,Antiviral
QUINOSTARMAX 750 MG 10 TABS.,2,QU,2024-10-07 17:54:25,12.0,True,Capsule,MedGen,Asia,Antibiotic
QUINOSTARMAX 750 MG 10 TABS.,2,QU,2024-10-07 17:54:25,1.0,True,Ointment,MedGen,Europe,Vitamin
QUINOSTARMAX 750 MG 10TAB,1,QU,2024-10-07 17:54:25,1.0,True,Ointment,MediHealth,North America,Painkiller
QUINOSTARMAX 750 MG 10TAB,1,QU,2024-10-07 17:54:25,1.0,True,Capsule,CureWell,North America,Antibiotic
QUINOSTARMAX 750 MG 10TAB,1,QU,2024-10-07 17:54:25,1.0,True,Tablet,PharmaCorp,Europe,Painkiller
QUINOSTARMAX 750 MG 10TAB,1,QU,2024-10-07 17:54:25,1.0,True,Syrup,CureWell,Africa,Antifungal
QUINOSTARMAX 750 MG 10TAB,1,QU,2024-10-07 17:54:25,1.0,True,Injection,MediHealth,Africa,Antibiotic
QUINOSTARMAX 750 MG 10TAB,1,QU,2024-10-07 17:54:25,1.0,True,Tablet,MediHealth,Middle East,Vitamin
QUINOSTARMAX 750 MG 10TABS,1,QU,2024-10-07 17:54:25,1.0,True,Injection,PharmaCorp,North America,Vitamin
QUINOSTARMAX 750 MG 10TABS.,1,QU,2024-10-07 17:54:25,1.0,True,Injection,BioTech,North America,Vitamin
QUINOSTARMAX 750 MG 10TABS.,1,QU,2024-10-07 17:54:25,3.0,True,Injection,CureWell,Africa,Vitamin
QUINOSTARMAX 750 MG 10TABS.,1,QU,2024-10-07 17:54:25,1.0,True,Injection,MedGen,Africa,Antiviral
QUINOSTARMAX 750 MG 10TABS.,3,QU,2024-10-07 17:54:25,1.0,True,Tablet,MediHealth,North America,Painkiller
QUINOSTARMAX 750 MG 10TABS.,3,QU,2024-10-07 17:54:25,3.0,True,Injection,MedGen,North America,Painkiller
QUINOSTARMAX 750 MG 10TABS.,3,QU,2024-10-07 17:54:25,1.0,True,Ointment,MediHealth,Middle East,Vitamin
QUINOSTARMAX 750 MG 10TABS.,1,QU,2024-10-07 17:54:25,1.0,True,Tablet,MediHealth,Africa,Vitamin
QUINOSTARMAX 750 MG 10TABS.,1,QU,2024-10-07 17:54:25,3.0,True,Tablet,CureWell,Africa,Antibiotic
QUINOSTARMAX 750 MG 10TABS.,1,QU,2024-10-07 17:54:25,1.0,True,Ointment,MedGen,Africa,Antifungal
QUINOSTARMAX 750 MG 20 TABS.,1,QU,2024-10-07 17:54:25,1.0,True,Injection,MediHealth,North America,Painkiller
QUINOSTARMAX 750 MG 5 TAB,5,QU,2024-10-07 17:54:25,5.0,True,Tablet,MediHealth,North America,Antifungal
QUINOSTARMAX 750 MG 5 TAB,5,QU,2024-10-07 17:54:25,1.0,True,Capsule,CureWell,Middle East,Antibiotic
QUINOSTARMAX 750 MG 5 TAB,5,QU,2024-10-07 17:54:25,1.0,True,Capsule,BioTech,Asia,Antifungal
QUINOSTARMAX 750 MG 5 TAB,5,QU,2024-10-07 17:54:25,1.0,True,Ointment,CureWell,Middle East,Antibiotic
QUINOSTARMAX 750 MG 5 TAB,5,QU,2024-10-07 17:54:25,3.0,True,Tablet,PharmaCorp,Middle East,Antiviral
QUINOSTARMAX 750 MG 5 TAB,1,QU,2024-10-07 17:54:25,5.0,True,Ointment,CureWell,Middle East,Antifungal
QUINOSTARMAX 750 MG 5 TAB,1,QU,2024-10-07 17:54:25,1.0,True,Injection,CureWell,Africa,Vitamin
QUINOSTARMAX 750 MG 5 TAB,1,QU,2024-10-07 17:54:25,1.0,True,Ointment,MedGen,Europe,Antibiotic
QUINOSTARMAX 750 MG 5 TAB,1,QU,2024-10-07 17:54:25,1.0,True,Injection,BioTech,Africa,Antibiotic
QUINOSTARMAX 750 MG 5 TAB,1,QU,2024-10-07 17:54:25,3.0,True,Syrup,MediHealth,Middle East,Painkiller
QUINOSTARMAX 750 MG 5 TAB,1,QU,2024-10-07 17:54:25,5.0,True,Capsule,BioTech,Europe,Painkiller
QUINOSTARMAX 750 MG 5 TAB,1,QU,2024-10-07 17:54:25,1.0,True,Ointment,CureWell,Africa,Vitamin
QUINOSTARMAX 750 MG 5 TAB,1,QU,2024-10-07 17:54:25,1.0,True,Syrup,BioTech,Middle East,Antifungal
QUINOSTARMAX 750 MG 5 TAB,1,QU,2024-10-07 17:54:25,1.0,True,Syrup,PharmaCorp,Middle East,Antifungal
QUINOSTARMAX 750 MG 5 TAB,1,QU,2024-10-07 17:54:25,3.0,True,Ointment,MediHealth,Middle East,Antiviral
QUINOSTARMAX 750 MG 5 TAB,1,QU,2024-10-07 17:54:25,5.0,True,Syrup,BioTech,Asia,Antifungal
QUINOSTARMAX 750 MG 5 TAB,1,QU,2024-10-07 17:54:25,1.0,True,Syrup,MediHealth,Middle East,Painkiller
QUINOSTARMAX 750 MG 5 TAB,1,QU,2024-10-07 17:54:25,1.0,True,Injection,MediHealth,Asia,Vitamin
QUINOSTARMAX 750 MG 5 TAB,1,QU,2024-10-07 17:54:25,1.0,True,Syrup,CureWell,Asia,Antibiotic
QUINOSTARMAX 750 MG 5 TAB,1,QU,2024-10-07 17:54:25,3.0,True,Tablet,CureWell,Middle East,Painkiller
QUINOSTARMAX 750 MG 5 TAB,3,QU,2024-10-07 17:54:25,5.0,True,Injection,MedGen,North America,Antiviral
QUINOSTARMAX 750 MG 5 TAB,3,QU,2024-10-07 17:54:25,1.0,True,Injection,MediHealth,North America,Antiviral
QUINOSTARMAX 750 MG 5 TAB,3,QU,2024-10-07 17:54:25,1.0,True,Syrup,PharmaCorp,Asia,Antiviral
QUINOSTARMAX 750 MG 5 TAB,3,QU,2024-10-07 17:54:25,1.0,True,Injection,BioTech,North America,Antifungal
QUINOSTARMAX 750 MG 5 TAB,3,QU,2024-10-07 17:54:25,3.0,True,Syrup,MedGen,Africa,Painkiller
QUINOSTARMAX 750 MG 5 TABS.,3,QU,2024-10-07 17:54:25,3.0,True,Tablet,CureWell,Asia,Antifungal
QUINOSTARMAX 750 MG 5 TABS.,3,QU,2024-10-07 17:54:25,1.0,True,Tablet,CureWell,Asia,Antiviral
QUINOSTARMAX 750 MG 5 TABS.,3,QU,2024-10-07 17:54:25,12.0,True,Syrup,MediHealth,Asia,Antiviral
QUINOSTARMAX 750 MG 5 TABS.,3,QU,2024-10-07 17:54:25,1.0,True,Capsule,CureWell,North America,Antiviral
QUINOSTARMAX 750 MG 5 TABS.,3,QU,2024-10-07 17:54:25,2.0,True,Syrup,PharmaCorp,Asia,Painkiller
QUINOSTARMAX 750 MG 5 TABS.,1,QU,2024-10-07 17:54:25,3.0,True,Syrup,CureWell,Asia,Antifungal
QUINOSTARMAX 750 MG 5 TABS.,1,QU,2024-10-07 17:54:25,1.0,True,Syrup,CureWell,Middle East,Antiviral
QUINOSTARMAX 750 MG 5 TABS.,1,QU,2024-10-07 17:54:25,12.0,True,Injection,BioTech,Middle East,Antiviral
QUINOSTARMAX 750 MG 5 TABS.,1,QU,2024-10-07 17:54:25,1.0,True,Ointment,PharmaCorp,Middle East,Antifungal
QUINOSTARMAX 750 MG 5 TABS.,1,QU,2024-10-07 17:54:25,2.0,True,Ointment,MedGen,Asia,Painkiller
QUINOSTARMAX 750 MG 5 TABS.,12,QU,2024-10-07 17:54:25,3.0,True,Injection,CureWell,Europe,Antiviral
QUINOSTARMAX 750 MG 5 TABS.,12,QU,2024-10-07 17:54:25,1.0,True,Injection,PharmaCorp,Europe,Painkiller
QUINOSTARMAX 750 MG 5 TABS.,12,QU,2024-10-07 17:54:25,12.0,True,Ointment,MediHealth,Middle East,Antiviral
QUINOSTARMAX 750 MG 5 TABS.,12,QU,2024-10-07 17:54:25,1.0,True,Capsule,BioTech,Middle East,Antiviral
QUINOSTARMAX 750 MG 5 TABS.,12,QU,2024-10-07 17:54:25,2.0,True,Capsule,BioTech,Middle East,Antiviral
QUINOSTARMAX 750 MG 5 TABS.,1,QU,2024-10-07 17:54:25,3.0,True,Injection,BioTech,Europe,Antifungal
QUINOSTARMAX 750 MG 5 TABS.,1,QU,2024-10-07 17:54:25,1.0,True,Syrup,CureWell,Europe,Antifungal
QUINOSTARMAX 750 MG 5 TABS.,1,QU,2024-10-07 17:54:25,12.0,True,Tablet,PharmaCorp,Asia,Vitamin
QUINOSTARMAX 750 MG 5 TABS.,1,QU,2024-10-07 17:54:25,1.0,True,Injection,MediHealth,Middle East,Vitamin
QUINOSTARMAX 750 MG 5 TABS.,1,QU,2024-10-07 17:54:25,2.0,True,Syrup,MediHealth,Asia,Vitamin
QUINOSTARMAX 750 MG 5 TABS.,2,QU,2024-10-07 17:54:25,3.0,True,Syrup,BioTech,North America,Antiviral
QUINOSTARMAX 750 MG 5 TABS.,2,QU,2024-10-07 17:54:25,1.0,True,Tablet,MediHealth,Middle East,Antifungal
QUINOSTARMAX 750 MG 5 TABS.,2,QU,2024-10-07 17:54:25,12.0,True,Tablet,MediHealth,Asia,Antiviral
QUINOSTARMAX 750 MG 5 TABS.,2,QU,2024-10-07 17:54:25,1.0,True,Ointment,PharmaCorp,Middle East,Antifungal
QUINOSTARMAX 750 MG 5 TABS.,2,QU,2024-10-07 17:54:25,2.0,True,Ointment,MediHealth,Middle East,Antifungal
QUINOSTARMAX 750 MG10 TABS.,2,QU,2024-10-07 17:54:25,2.0,True,Tablet,MedGen,Asia,Antibiotic
QUINOSTARMAX 750 MG10 TABS.,2,QU,2024-10-07 17:54:25,1.0,True,Syrup,MediHealth,North America,Painkiller
QUINOSTARMAX 750 MG10 TABS.,1,QU,2024-10-07 17:54:25,2.0,True,Injection,MediHealth,North America,Painkiller
QUINOSTARMAX 750 MG10 TABS.,1,QU,2024-10-07 17:54:25,1.0,True,Injection,BioTech,Europe,Antifungal
QUINOSTARMAX 750 MG10TABS.,1,QU,2024-10-07 17:54:25,1.0,True,Syrup,MediHealth,Europe,Antibiotic
QUINOSTARMAX 750 MG10TABS.,1,QU,2024-10-07 17:54:25,1.0,True,Syrup,PharmaCorp,Europe,Antibiotic
QUINOSTARMAX 750 MG10TABS.,1,QU,2024-10-07 17:54:25,1.0,True,Tablet,BioTech,Africa,Antiviral
QUINOSTARMAX 750 MG10TABS.,1,QU,2024-10-07 17:54:25,1.0,True,Ointment,MedGen,Asia,Painkiller
QUINOSTARMAX 750 MG10TABS.,1,QU,2024-10-07 17:54:25,1.0,True,Ointment,CureWell,Asia,Painkiller
QUINOSTARMAX 750 MG10TABS.,1,QU,2024-10-07 17:54:25,1.0,True,Capsule,BioTech,Europe,Painkiller
QUINOSTARMAX 750 MG10TABS.,1,QU,2024-10-07 17:54:25,1.0,True,Syrup,MedGen,Africa,Antiviral
QUINOSTARMAX 750 MG10TABS.,1,QU,2024-10-07 17:54:25,1.0,True,Ointment,BioTech,Asia,Antiviral
QUINOSTARMAX 750 MG10TABS.,1,QU,2024-10-07 17:54:25,1.0,True,Injection,MedGen,Middle East,Vitamin
QUINOSTARMAX 750 TAB,3,QU,2024-10-07 17:54:25,3.0,True,Syrup,CureWell,Europe,Antifungal
QUINOSTARMAX 750MG TABS,3,QU,2024-10-07 17:54:25,1.0,True,Injection,CureWell,Middle East,Antifungal
QUINOSTARMAX 750MG TABS,3,QU,2024-10-07 17:54:25,2.0,True,Tablet,BioTech,Europe,Painkiller
QUINOSTARMAX 750MG TABS,3,QU,2024-10-07 17:54:25,1.0,True,Capsule,BioTech,Africa,Painkiller
QUINOSTARMAX 750MG TABS,1,QU,2024-10-07 17:54:25,1.0,True,Ointment,PharmaCorp,Europe,Painkiller
QUINOSTARMAX 750MG TABS,1,QU,2024-10-07 17:54:25,2.0,True,Injection,PharmaCorp,Asia,Antibiotic
QUINOSTARMAX 750MG TABS,1,QU,2024-10-07 17:54:25,1.0,True,Injection,PharmaCorp,Middle East,Painkiller
QUINOSTARMAX 750MG 10 TABS,1,QU,2024-10-07 17:54:25,1.0,True,Capsule,BioTech,Middle East,Vitamin
QUINOSTARMAX 750MG 10 TABS,1,QU,2024-10-07 17:54:25,1.0,True,Injection,BioTech,North America,Antibiotic
QUINOSTARMAX 750MG 10 TAB,1,QU,2024-10-07 17:54:25,1.0,True,Syrup,MedGen,Middle East,Antiviral
QUINOSTARMAX 750MG 10 TAB,1,QU,2024-10-07 17:54:25,1.0,True,Capsule,MediHealth,Africa,Antibiotic
QUINOSTARMAX 750MG 10 TAB,1,QU,2024-10-07 17:54:25,1.0,True,Tablet,CureWell,Africa,Antifungal
QUINOSTARMAX 750MG 10 TAB,1,QU,2024-10-07 17:54:25,1.0,True,Ointment,BioTech,Europe,Vitamin
QUINOSTARMAX 750MG 10 TABS,1,QU,2024-10-07 17:54:25,1.0,True,Tablet,CureWell,Africa,Painkiller
QUINOSTARMAX 750MG 10 TABS,1,QU,2024-10-07 17:54:25,1.0,True,Tablet,MediHealth,Asia,Antifungal
QUINOSTARMAX 750MG 5 TAB,4,QU,2024-10-07 17:54:25,4.0,True,Ointment,MediHealth,Africa,Painkiller
QUINOSTARMAX 750MG 5 TAB,4,QU,2024-10-07 17:54:25,1.0,True,Tablet,PharmaCorp,Asia,Painkiller
QUINOSTARMAX 750MG 5 TAB,4,QU,2024-10-07 17:54:25,1.0,True,Syrup,BioTech,Asia,Antibiotic
QUINOSTARMAX 750MG 5 TAB,4,QU,2024-10-07 17:54:25,1.0,True,Tablet,MediHealth,Africa,Antifungal
QUINOSTARMAX 750MG 5 TAB,4,QU,2024-10-07 17:54:25,2.0,True,Ointment,MedGen,North America,Vitamin
QUINOSTARMAX 750MG 5 TAB,1,QU,2024-10-07 17:54:25,4.0,True,Tablet,BioTech,Europe,Painkiller
QUINOSTARMAX 750MG 5 TAB,1,QU,2024-10-07 17:54:25,1.0,True,Capsule,PharmaCorp,Asia,Antifungal
QUINOSTARMAX 750MG 5 TAB,1,QU,2024-10-07 17:54:25,1.0,True,Tablet,BioTech,Europe,Antiviral
QUINOSTARMAX 750MG 5 TAB,1,QU,2024-10-07 17:54:25,1.0,True,Capsule,MediHealth,Europe,Vitamin
QUINOSTARMAX 750MG 5 TAB,1,QU,2024-10-07 17:54:25,2.0,True,Injection,PharmaCorp,Middle East,Antibiotic
QUINOSTARMAX 750MG 5 TAB,1,QU,2024-10-07 17:54:25,4.0,True,Ointment,MediHealth,Africa,Vitamin
QUINOSTARMAX 750MG 5 TAB,1,QU,2024-10-07 17:54:25,1.0,True,Syrup,CureWell,Asia,Vitamin
QUINOSTARMAX 750MG 5 TAB,1,QU,2024-10-07 17:54:25,1.0,True,Tablet,CureWell,Europe,Antifungal
QUINOSTARMAX 750MG 5 TAB,1,QU,2024-10-07 17:54:25,1.0,True,Tablet,MediHealth,Asia,Antifungal
QUINOSTARMAX 750MG 5 TAB,1,QU,2024-10-07 17:54:25,2.0,True,Ointment,BioTech,Africa,Painkiller
QUINOSTARMAX 750MG 5 TAB,1,QU,2024-10-07 17:54:25,4.0,True,Capsule,CureWell,North America,Antiviral
QUINOSTARMAX 750MG 5 TAB,1,QU,2024-10-07 17:54:25,1.0,True,Syrup,MedGen,Africa,Painkiller
QUINOSTARMAX 750MG 5 TAB,1,QU,2024-10-07 17:54:25,1.0,True,Capsule,PharmaCorp,Europe,Vitamin
QUINOSTARMAX 750MG 5 TAB,1,QU,2024-10-07 17:54:25,1.0,True,Tablet,PharmaCorp,Asia,Antibiotic
QUINOSTARMAX 750MG 5 TAB,1,QU,2024-10-07 17:54:25,2.0,True,Injection,BioTech,North America,Antiviral
QUINOSTARMAX 750MG 5 TAB,2,QU,2024-10-07 17:54:26,4.0,True,Injection,PharmaCorp,Europe,Antiviral
QUINOSTARMAX 750MG 5 TAB,2,QU,2024-10-07 17:54:26,1.0,True,Capsule,MedGen,Asia,Antifungal
QUINOSTARMAX 750MG 5 TAB,2,QU,2024-10-07 17:54:26,1.0,True,Tablet,MedGen,Asia,Antibiotic
QUINOSTARMAX 750MG 5 TAB,2,QU,2024-10-07 17:54:26,1.0,True,Ointment,MediHealth,Middle East,Antiviral
QUINOSTARMAX 750MG 5 TAB,2,QU,2024-10-07 17:54:26,2.0,True,Injection,PharmaCorp,North America,Antiviral
QUINOSTARMAX 750MG TAB,1,QU,2024-10-07 17:54:26,1.0,True,Syrup,PharmaCorp,Europe,Vitamin
QUINOSTARMAX 750MG TAB,1,QU,2024-10-07 17:54:26,1.0,True,Tablet,BioTech,Europe,Painkiller
QUINOSTARMAX 750MG TAB,1,QU,2024-10-07 17:54:26,1.0,True,Tablet,PharmaCorp,Africa,Antifungal
QUINOSTARMAX 750MG TAB,1,QU,2024-10-07 17:54:26,1.0,True,Injection,MedGen,Middle East,Vitamin
QUINOSTARMAX500,1,QU,2024-10-07 17:54:26,1.0,True,Ointment,CureWell,Africa,Antibiotic
QUINOSTARMAX500 TABS,1,QU,2024-10-07 17:54:26,1.0,True,Syrup,CureWell,Asia,Antifungal
QUINOSTRAMAX 500MG TAB 10TAB,1,QU,2024-10-07 17:54:26,1.0,True,Tablet,MedGen,Europe,Antiviral
QUINOSTRMAX 500 MG 10 TAB,1,QU,2024-10-07 17:54:26,1.0,True,Syrup,PharmaCorp,Africa,Antifungal
QUITADEL 25 MG TAB,1,QU,2024-10-07 17:54:26,1.0,True,Tablet,MediHealth,Africa,Vitamin
QUITAPEX 300MG XR 30TAB.,1,QU,2024-10-07 17:54:26,,True,Capsule,MediHealth,Europe,Antifungal
QUITAPEX 100 MG 30 TAB.,1,QU,2024-10-07 17:54:26,1.0,True,Capsule,MediHealth,Europe,Vitamin
QUITAPEX 100MG TABS,1,QU,2024-10-07 17:54:26,1.0,True,Syrup,PharmaCorp,Africa,Antifungal
QUITAPEX 100MG 30 TAB,1,QU,2024-10-07 17:54:26,5.0,True,Capsule,MedGen,North America,Vitamin
QUITAPEX 100MG 30 TAB,1,QU,2024-10-07 17:54:26,1.0,True,Capsule,BioTech,Middle East,Painkiller
QUITAPEX 100MG 30 TAB,1,QU,2024-10-07 17:54:26,93.0,True,Capsule,MediHealth,Europe,Antifungal
QUITAPEX 100MG 30 TAB,5,QU,2024-10-07 17:54:26,5.0,True,Syrup,BioTech,North America,Painkiller
QUITAPEX 100MG 30 TAB,5,QU,2024-10-07 17:54:26,1.0,True,Capsule,BioTech,Africa,Painkiller
QUITAPEX 100MG 30 TAB,5,QU,2024-10-07 17:54:26,93.0,True,Tablet,PharmaCorp,Middle East,Antifungal
QUITAPEX 100MG 30 TAB,1,QU,2024-10-07 17:54:26,5.0,True,Ointment,CureWell,Middle East,Antifungal
QUITAPEX 100MG 30 TAB,1,QU,2024-10-07 17:54:26,1.0,True,Ointment,MediHealth,Middle East,Antifungal
QUITAPEX 100MG 30 TAB,1,QU,2024-10-07 17:54:26,93.0,True,Capsule,CureWell,Middle East,Painkiller
QUITAPEX 100MG 30 TAB,101,QU,2024-10-07 17:54:26,5.0,True,Injection,MedGen,North America,Antiviral
QUITAPEX 100MG 30 TAB,101,QU,2024-10-07 17:54:26,1.0,True,Capsule,MediHealth,Asia,Antifungal
QUITAPEX 100MG 30 TAB,101,QU,2024-10-07 17:54:26,93.0,True,Injection,BioTech,Middle East,Antibiotic
QUITAPEX 100MG 30 TABس.ج,1,QU,2024-10-07 17:54:26,1.0,True,Syrup,MedGen,Middle East,Vitamin
QUITAPEX 100MG 30TABS,1,QU,2024-10-07 17:54:26,1.0,True,Ointment,PharmaCorp,Africa,Vitamin
QUITAPEX 100MG 30TABS. مهدئ,1,QU,2024-10-07 17:54:26,1.0,True,Ointment,BioTech,North America,Vitamin
QUITAPEX 100MG F.C. TAB.,6,QU,2024-10-07 17:54:26,6.0,True,Ointment,CureWell,Europe,Painkiller
QUITAPEX 100MG F.C. TAB.,6,QU,2024-10-07 17:54:26,117.0,True,Tablet,CureWell,North America,Vitamin
QUITAPEX 100mg f.c. tab.,123,QU,2024-10-07 17:54:26,,True,Injection,MedGen,North America,Antiviral
QV BABY MOISTURIZING CREAM 100G,1,QV,2024-10-07 17:54:36,1.0,True,Injection,MedGen,North America,Antifungal
QV BABY SHAMPOO & CONDITIONER 200 GM,1,QV,2024-10-07 17:54:36,1.0,True,Tablet,CureWell,Middle East,Painkiller
QV BAR SGL,1,QV,2024-10-07 17:54:36,1.0,True,Injection,MedGen,Africa,Antibiotic
QV CREAM 100 GM,1,QV,2024-10-07 17:54:36,1.0,True,Syrup,MedGen,Middle East,Antifungal
QV CREAM 100 GM,1,QV,2024-10-07 17:54:36,2.0,True,Injection,BioTech,Europe,Antibiotic
QV CREAM 100 GM,2,QV,2024-10-07 17:54:36,1.0,True,Injection,MediHealth,Middle East,Vitamin
QV CREAM 100 GM,2,QV,2024-10-07 17:54:36,2.0,True,Ointment,PharmaCorp,Asia,Antiviral
QV CREAM 500 9M,1,QV,2024-10-07 17:54:36,1.0,True,Ointment,CureWell,Africa,Antiviral
QV FACE EYE CREAM 15G,1,QV,2024-10-07 17:54:37,1.0,True,Tablet,BioTech,Middle East,Antiviral
QV FACE MAKEUP REMOVER WIPES 25 S,1,QV,2024-10-07 17:54:37,1.0,True,Ointment,CureWell,Africa,Antiviral
QV FACE MAKEUP REMOVER WIPES 25 S,1,QV,2024-10-07 17:54:37,1.0,True,Syrup,MediHealth,North America,Antiviral
QV FACE MAKEUP REMOVER WIPES 25 S,1,QV,2024-10-07 17:54:37,1.0,True,Tablet,BioTech,Asia,Antibiotic
QV FACE MAKEUP REMOVER WIPES 25 S,1,QV,2024-10-07 17:54:37,1.0,True,Syrup,MedGen,Middle East,Painkiller
QV FACR GENTEL CLEANSERS 40 GM,1,QV,2024-10-07 17:54:37,1.0,True,Injection,CureWell,North America,Antiviral
QV FLARE UP CREAM,1,QV,2024-10-07 17:54:37,1.0,True,Tablet,CureWell,Asia,Painkiller
QV GENTLE WASH 250ML,1,QV,2024-10-07 17:54:37,1.0,True,Injection,PharmaCorp,Africa,Antibiotic
QV HAND CREAM 50 GM SPF 15,1,QV,2024-10-07 17:54:37,1.0,True,Capsule,MediHealth,Middle East,Painkiller
QV HAND CREAM 50GM,1,QV,2024-10-07 17:54:37,1.0,True,Injection,BioTech,Africa,Antibiotic
QV INTENSIVE BODY MOISTURISER 100G,1,QV,2024-10-07 17:54:37,1.0,True,Syrup,PharmaCorp,North America,Painkiller
QV INTENSIVE LIP BALM,1,QV,2024-10-07 17:54:37,1.0,True,Tablet,PharmaCorp,Africa,Antifungal
QV INTENSIVE MOISTURIZER 100 GM,1,QV,2024-10-07 17:54:37,1.0,True,Tablet,MediHealth,Africa,Antiviral
QV KIDS BALM 100 GM,1,QV,2024-10-07 17:54:37,1.0,True,Ointment,MediHealth,Europe,Antifungal
QV LIP BALM 15 GM,1,QV,2024-10-07 17:54:37,1.0,True,Ointment,CureWell,Europe,Vitamin
QV MAKE-UP REMOVAL WIPES 25S,1,QV,2024-10-07 17:54:37,1.0,True,Ointment,BioTech,North America,Painkiller
QV RESCUE GEL 25G,1,QV,2024-10-07 17:54:37,1.0,True,Tablet,MediHealth,North America,Antiviral
QV SKIN LOTION 500 ML,1,QV,2024-10-07 17:54:37,1.0,True,Ointment,MediHealth,Asia,Antiviral
RAB TOM SHAMPOO,1,RA,2024-10-07 17:55:28,1.0,True,Tablet,BioTech,North America,Antiviral
RABBIT STRAW CUP 250ML PINK BLUE,1,RA,2024-10-07 17:55:28,1.0,True,Syrup,MediHealth,Asia,Antibiotic
RABEKYRL 20MG 20TAB,16,RA,2024-10-07 17:55:28,15.0,True,Syrup,CureWell,Asia,Painkiller
RABEKYRL 20MG TAB,1,RA,2024-10-07 17:55:28,1.0,True,Ointment,PharmaCorp,Europe,Antibiotic
RABEKYRL 20MG 20 TAB,32,RA,2024-10-07 17:55:28,32.0,True,Syrup,BioTech,Asia,Antibiotic
RABEKYRL 20MG 20 TAB,32,RA,2024-10-07 17:55:28,1.0,True,Syrup,PharmaCorp,North America,Vitamin
RABEKYRL 20MG 20 TAB,1,RA,2024-10-07 17:55:28,32.0,True,Tablet,MediHealth,Europe,Painkiller
RABEKYRL 20MG 20 TAB,1,RA,2024-10-07 17:55:28,1.0,True,Tablet,PharmaCorp,Asia,Painkiller
RABEPRAKYRL 20MG 20TAB,1,RA,2024-10-07 17:55:29,1.0,True,Injection,BioTech,Africa,Antibiotic
RABEPRAKYRL 20MG 20TAB,1,RA,2024-10-07 17:55:29,1.0,True,Injection,CureWell,Africa,Vitamin
RABEPRAKYRL 20MG 20TAB,1,RA,2024-10-07 17:55:29,1.0,True,Capsule,BioTech,Asia,Antibiotic
RABEPRAKYRL 20MG 20TAB,1,RA,2024-10-07 17:55:29,5.0,True,Capsule,CureWell,Africa,Antiviral
RABEPRAKYRL 20MG 20TAB,1,RA,2024-10-07 17:55:29,1.0,True,Ointment,CureWell,Asia,Vitamin
RABEPRAKYRL 20MG 20TAB,1,RA,2024-10-07 17:55:29,1.0,True,Capsule,BioTech,Middle East,Vitamin
RABEPRAKYRL 20MG 20TAB,1,RA,2024-10-07 17:55:29,1.0,True,Ointment,MedGen,Africa,Antiviral
RABEPRAKYRL 20MG 20TAB,1,RA,2024-10-07 17:55:29,5.0,True,Tablet,BioTech,Middle East,Antifungal
RABEPRAKYRL 20MG 20TAB,1,RA,2024-10-07 17:55:29,1.0,True,Ointment,CureWell,Africa,Antiviral
RABEPRAKYRL 20MG 20TAB,1,RA,2024-10-07 17:55:29,1.0,True,Injection,BioTech,Africa,Antiviral
RABEPRAKYRL 20MG 20TAB,1,RA,2024-10-07 17:55:29,1.0,True,Tablet,PharmaCorp,Asia,Antiviral
RABEPRAKYRL 20MG 20TAB,1,RA,2024-10-07 17:55:29,5.0,True,Syrup,MedGen,Asia,Vitamin
RABEPRAKYRL 20 MG TABS,2,RA,2024-10-07 17:55:29,2.0,True,Tablet,BioTech,Asia,Antiviral
RABEPRAKYRL 20 MG 20 TABS,1,RA,2024-10-07 17:55:29,1.0,True,Syrup,MediHealth,Asia,Painkiller
RABEPRAKYRL 20 MG 20 TABS,1,RA,2024-10-07 17:55:29,1.0,True,Syrup,MedGen,Africa,Antiviral
RABEPRAKYRL 20 MG 20 TAB,1,RA,2024-10-07 17:55:29,1.0,True,Tablet,BioTech,Asia,Antifungal
RABEPRAKYRL 20 MG 20 TABS,1,RA,2024-10-07 17:55:29,1.0,True,Capsule,MedGen,Africa,Antibiotic
RABEPRAKYRL 20 MG 20 TABS,1,RA,2024-10-07 17:55:29,1.0,True,Ointment,MedGen,Africa,Antiviral
RABEPRAKYRL 20 MG 20 TABS.,7,RA,2024-10-07 17:55:29,7.0,True,Syrup,PharmaCorp,North America,Vitamin
RABEPRAKYRL 20MG,2,RA,2024-10-07 17:55:29,2.0,True,Capsule,CureWell,Middle East,Antibiotic
